300.70837	1158.0514
303.04144	1081.8989
305.37347	1053.1165
307.7045	997.1366
310.03452	840.99426
312.36349	759.31989
314.69147	706.94781
317.0184	579.909
319.34433	454.83572
321.66925	365.95935
323.99313	370.90936
326.31601	267.91837
328.63785	283.01352
330.95871	272.22876
333.27853	163.58963
335.59735	193.12691
337.91516	49.868656
340.23193	83.842743
342.5477	90.277031
344.86249	0.00047048827
347.17624	17.238379
349.48895	84.617653
351.80069	6.7661934
354.11142	93.908554
356.42114	110.27161
358.72983	148.67894
361.03754	114.35799
363.34421	71.131065
365.6499	80.424622
367.95456	103.86112
370.25824	144.66563
372.56091	229.46107
374.86258	127.27003
377.16324	173.11575
379.46289	205.42062
381.76154	213.40648
384.05917	251.69528
386.35583	172.9091
388.65146	241.26849
390.94611	225.79477
393.23978	101.50907
395.53241	144.03102
397.82407	146.58072
400.11472	89.578445
402.40436	126.44313
404.69302	149.39456
406.98068	184.85123
409.26733	126.63211
411.55301	84.955666
413.83768	115.63951
416.12137	75.102715
418.40405	163.56134
420.68576	144.83427
422.96646	118.73767
425.24615	123.08821
427.52487	106.90322
429.80261	-0.0011471027
432.07935	41.991074
434.3551	33.495583
436.62985	126.12838
438.90363	50.504658
441.17642	108.43986
443.44821	128.54831
445.71902	58.844906
447.98886	170.34457
450.25769	176.86118
452.52554	157.20824
454.79242	234.60068
457.05832	170.25131
459.32321	159.77347
461.58713	273.18088
463.85007	173.88544
466.11203	340.50092
468.37302	260.43973
470.633	275.31323
472.89203	138.73482
475.15005	168.5155
477.4071	273.26721
479.66321	260.80182
481.9183	238.13004
484.17242	247.66394
486.42557	202.4135
488.67773	256.98959
490.92896	254.80373
493.17917	296.86523
495.42841	221.18483
497.6767	331.77264
499.92398	581.23804
502.17032	960.99121
504.41568	1724.4415
506.66006	3100.3987
508.90347	5531.4707
511.14594	6751.668
513.38739	4551.1992
515.62793	2212.4722
517.86743	1335.4961
520.10602	765.07898
522.34363	470.82965
524.58026	401.35529
526.81592	233.86447
529.0506	199.76489
531.28436	179.0641
533.51715	132.96931
535.74896	148.88779
537.9798	110.82716
540.20966	109.19439
542.4386	124.39622
544.66656	89.639656
546.89355	111.33076
549.11957	63.476997
551.34467	113.68327
553.56879	151.35727
555.79193	86.104202
558.0141	95.530647
560.23535	28.441658
562.45563	124.04375
564.67493	171.14232
566.89331	87.542046
569.11072	230.04968
571.32721	209.86908
573.54266	207.80688
575.7572	205.86638
577.97083	113.45384
580.18347	191.37349
582.39514	180.82971
584.6059	228.42802
586.81567	279.17154
589.02448	262.26581
591.23236	281.31454
593.43927	250.32202
595.64526	229.69255
597.85028	311.02933
600.05438	296.13635
602.25751	287.4184
604.45972	292.07773
606.66095	352.51889
608.86127	437.54456
611.06061	493.55908
613.25897	443.96521
615.45642	424.56577
617.65295	407.36438
619.84851	366.76407
622.04315	301.16757
624.23682	297.37769
626.42957	342.99713
628.6214	327.22925
630.81226	377.07587
633.00214	293.73965
635.19116	154.42302
637.37915	271.32892
639.56628	125.85918
641.75244	143.81607
643.93768	0.0019079912
646.12195	143.21823
648.3053	193.4679
650.48773	163.15225
652.66919	69.073097
654.84973	173.63251
657.02936	111.83222
659.20801	128.87424
661.38574	98.159439
663.56256	143.48967
665.73846	71.866417
667.91339	23.091042
670.0874	216.96506
672.2605	239.68997
674.43262	275.26669
676.60382	507.29633
678.77411	451.18045
680.94348	376.71942
683.11194	211.71507
685.27942	117.9678
687.44598	160.67862
689.61169	128.04893
691.77637	141.47887
693.94019	181.96931
696.10309	102.92101
698.26501	223.33525
700.42603	198.41174
702.58612	278.75168
704.7453	345.55579
706.90356	381.02377
709.06091	493.35629
711.21735	440.75397
713.3728	408.61761
715.5274	462.94687
717.68103	508.54208
719.83374	554.00397
721.9856	521.53229
724.13647	365.72708
726.28644	417.98926
728.43549	397.71832
730.58362	405.31427
732.73083	366.3772
734.87714	290.50769
737.02258	276.70471
739.16705	292.96927
741.31061	216.50046
743.45325	425.69803
745.59497	500.76297
747.73578	680.49402
749.87573	1146.8907
752.01471	2366.9541
754.15277	5255.0835
756.28998	11348.877
758.42627	16285.536
760.56158	12134.661
762.69604	5708.2495
764.82959	3043.5022
766.96222	2318.0186
769.09393	2090.7974
771.22473	2334.6396
773.35468	2563.7437
775.48364	2459.71
777.61176	1836.7374
779.73895	1294.225
781.86523	874.9729
783.9906	622.58014
786.11505	481.6467
788.23865	337.37115
790.36133	233.15332
792.48309	221.99304
794.60394	184.68898
796.72394	156.64032
798.84302	157.64671
800.96118	123.70795
803.07843	173.22223
805.19476	224.58972
807.31024	182.40976
809.4248	207.88083
811.53851	278.40256
813.65125	255.17389
815.76312	266.99481
817.87415	234.06375
819.98419	335.38043
822.09338	293.94351
824.20166	289.35278
826.30908	320.60693
828.41559	252.1055
830.52118	315.8472
832.62592	329.6319
834.72974	267.85776
836.8327	246.32512
838.93475	239.63177
841.03589	279.37793
843.13617	290.36206
845.23553	248.58372
847.33398	248.64217
849.43158	209.53603
851.52832	175.4641
853.62415	170.02658
855.71906	222.4218
857.81311	292.24896
859.90625	241.70735
861.99854	247.19601
864.0899	180.3141
866.18042	185.06075
868.27002	169.43454
870.35876	215.4351
872.44659	251.66161
874.53357	306.51309
876.61969	245.58823
878.7049	338.48627
880.78918	90.406929
882.87262	254.14871
884.9552	214.31081
887.03687	98.492393
889.11768	130.69312
891.19757	140.51118
893.27661	53.945751
895.3548	-0.0030865087
897.43207	121.06319
899.50848	148.14326
901.58398	152.83733
903.65869	143.74367
905.73242	201.66168
907.80536	189.79028
909.87738	198.72919
911.94855	147.67729
914.0188	237.63371
916.0882	320.99759
918.15674	327.36868
920.22443	272.74518
922.2912	352.12677
924.35712	282.9126
926.42218	234.90211
928.48639	218.09457
930.54968	164.48869
932.61212	186.6843
934.67371	181.08006
936.73438	234.47548
938.79419	230.67014
940.85315	224.66281
942.91125	107.45278
944.96851	255.63991
947.02484	211.42268
949.08038	210.80093
951.13501	211.17433
953.18878	212.14133
955.2417	193.90144
957.2937	184.45448
959.34491	281.59915
961.3952	234.93585
963.44464	234.6627
965.49323	208.57985
967.54095	207.08659
969.58783	280.18182
971.63385	198.26587
973.67902	153.73753
975.72327	264.79593
977.76672	322.24133
979.80927	355.87296
981.85101	316.88953
983.89185	239.89156
985.93188	163.07777
987.97101	246.04822
990.00928	254.20184
992.04669	304.33847
994.08331	323.05771
996.11902	425.759
998.15387	539.04205
1000.1879	715.70612
1002.221	757.75085
1004.2534	783.57629
1006.2848	913.78107
1008.3154	925.56598
1010.3452	1106.3301
1012.374	1393.4724
1014.4021	1780.1938
1016.4293	2500.0935
1018.4556	3660.3706
1020.4811	5929.625
1022.5057	6962.2568
1024.5295	4413.666
1026.5525	2540.8511
1028.5746	1909.613
1030.5958	1591.7507
1032.6162	1285.0645
1034.6359	1131.5536
1036.6545	900.8183
1038.6724	817.85864
1040.6895	560.27338
