300.70837	5047.0698
303.04144	3511.8208
305.37347	2276.4785
307.7045	1511.1735
310.03452	1287.2726
312.36349	1280.4033
314.69147	1098.2142
317.0184	1041.3698
319.34433	831.70825
321.66925	733.00745
323.99313	644.04559
326.31601	403.73535
328.63785	218.06602
330.95871	381.63983
333.27853	429.2901
335.59735	343.19363
337.91516	230.91023
340.23193	876.98041
342.5477	2403.5149
344.86249	5632.9951
347.17624	11471.393
349.48895	16355.337
351.80069	12319.698
354.11142	5357.2266
356.42114	1824.4691
358.72983	683.27814
361.03754	492.54977
363.34421	193.42914
365.6499	82.006012
367.95456	112.42167
370.25824	172.60396
372.56091	234.4129
374.86258	308.64008
377.16324	117.07124
379.46289	203.63878
381.76154	200.60516
384.05917	229.52982
386.35583	302.20258
388.65146	122.00359
390.94611	0.033222239
393.23978	31.161695
395.53241	154.68736
397.82407	195.48418
400.11472	112.5028
402.40436	133.46527
404.69302	132.3943
406.98068	125.67825
409.26733	265.33423
411.55301	570.17029
413.83768	763.87573
416.12137	1304.5907
418.40405	1760.1433
420.68576	1909.2891
422.96646	1689.1177
425.24615	1221.5181
427.52487	763.0191
429.80261	419.51544
432.07935	382.78461
434.3551	339.86755
436.62985	174.96973
438.90363	132.06964
441.17642	134.51715
443.44821	243.96118
445.71902	312.13232
447.98886	442.26535
450.25769	540.28662
452.52554	592.76666
454.79242	330.2627
457.05832	219.24197
459.32321	323.69159
461.58713	499.18616
463.85007	575.60913
466.11203	971.36554
468.37302	1646.2489
470.633	1924.0083
472.89203	1626.6129
475.15005	1470.9446
477.4071	2282.8401
479.66321	4539.8057
481.9183	7582.2295
484.17242	9031.8545
486.42557	6637.3853
488.67773	3125.3157
490.92896	1173.2452
493.17917	518.98151
495.42841	474.4707
497.6767	304.23334
499.92398	232.00323
502.17032	260.92374
504.41568	273.2305
506.66006	302.62003
508.90347	301.82394
511.14594	445.57571
513.38739	402.83975
515.62793	442.56409
517.86743	522.55139
520.10602	513.25543
522.34363	321.91214
524.58026	266.88419
526.81592	309.03229
529.0506	414.04721
531.28436	409.56863
533.51715	351.77988
535.74896	421.81516
537.9798	323.91809
540.20966	303.88101
542.4386	459.47653
544.66656	628.72205
546.89355	790.09943
549.11957	1340.4421
551.34467	1974.3394
553.56879	3630.8005
555.79193	7082.1729
558.0141	12287.237
560.23535	13962.287
562.45563	9362.7588
564.67493	4467.064
566.89331	2161.9456
569.11072	1237.0872
571.32721	1077.9412
573.54266	393.27332
575.7572	465.85806
577.97083	258.90198
580.18347	216.42455
582.39514	154.30814
584.6059	230.96999
586.81567	396.09753
589.02448	139.91499
591.23236	25.556376
593.43927	236.4025
595.64526	458.2905
597.85028	149.46057
600.05438	268.31628
602.25751	203.13879
604.45972	223.04457
606.66095	442.79724
608.86127	518.12653
611.06061	485.80383
613.25897	573.85413
615.45642	750.94861
617.65295	337.80948
619.84851	13.303829
622.04315	335.96024
624.23682	220.37042
626.42957	369.55508
628.6214	221.62512
630.81226	312.60779
633.00214	332.60809
635.19116	191.28319
637.37915	134.4519
639.56628	298.86087
641.75244	47.305222
643.93768	78.541946
646.12195	-0.97207844
648.3053	230.40689
650.48773	178.75256
652.66919	224.88312
654.84973	274.38956
657.02936	403.16977
659.20801	641.86804
661.38574	1510.6223
663.56256	4628.3735
665.73846	12824.698
667.91339	23629.369
670.0874	24652.871
672.2605	13661.946
674.43262	4646.0913
676.60382	1850.7903
678.77411	1110.8726
680.94348	473.73209
683.11194	406.55768
685.27942	342.13022
687.44598	314.41748
689.61169	247.7897
691.77637	172.98129
693.94019	155.4791
696.10309	36.358837
698.26501	111.94814
700.42603	116.16206
702.58612	144.42564
704.7453	193.52521
706.90356	164.79985
709.06091	46.23901
711.21735	153.91415
713.3728	146.50243
715.5274	38.598267
717.68103	208.43758
719.83374	207.90407
721.9856	161.0416
724.13647	233.14458
726.28644	402.93652
728.43549	406.49466
730.58362	409.71649
732.73083	621.85498
734.87714	714.21381
737.02258	683.53412
739.16705	446.81519
741.31061	166.52654
743.45325	187.37614
745.59497	125.00751
747.73578	9.4449749
749.87573	102.16972
752.01471	72.093086
754.15277	5.8036537
756.28998	39.772823
758.42627	71.275002
760.56158	142.024
762.69604	214.743
764.82959	331.71219
766.96222	342.10422
769.09393	467.09363
771.22473	729.07764
773.35468	764.71112
775.48364	681.24689
777.61176	381.49017
779.73895	307.25027
781.86523	202.08057
783.9906	68.479706
786.11505	8.3076582
788.23865	-5.8530264
790.36133	121.2561
792.48309	584.86017
794.60394	1170.1902
796.72394	3064.821
798.84302	6677.915
800.96118	9094.9902
